ind_id,gender,car_owner,propert_owner,children,annual_income,type_income,education,marital_status,housing_type,work_phone,phone,email_id,family_members,work_experience,age,label
5092021,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,2,3.0,37.0,0
5092087,M,Y,Y,2,247500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,4,2.0,48.0,1
5092147,M,Y,Y,0,171000.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,1,2.0,29.0,0
5092164,F,Y,Y,0,45900.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0,1,0,1,-0.0,56.0,0
5092221,M,N,N,0,67500.0,State servant,Secondary / secondary special,Married,House / apartment,0,0,0,2,8.0,32.0,0
5092239,F,N,N,0,117000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,7.0,57.0,0
5092242,F,N,N,0,117000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,7.0,57.0,0
5092245,F,N,N,0,103500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,2,-0.0,61.0,1
5092265,M,N,Y,0,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,2,1.0,49.0,0
5092287,F,N,Y,0,247500.0,Pensioner,Higher education,Married,House / apartment,0,0,0,2,-0.0,61.0,0
5092332,F,N,Y,0,58500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0,1,0,1,-0.0,69.0,0
5092349,F,N,Y,0,225000.0,Working,Secondary / secondary special,Widow,House / apartment,0,0,0,1,6.0,53.0,0
5092436,F,Y,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,1,0,2,-0.0,55.0,0
5092479,M,N,N,1,85500.0,State servant,Secondary / secondary special,Married,Municipal apartment,0,0,0,3,19.0,42.0,1
5093248,F,N,Y,0,247500.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,2,9.0,33.0,0
5094884,M,N,Y,0,450000.0,Commercial associate,Secondary / secondary special,Single / not married,With parents,0,0,0,1,4.0,29.0,0
5094896,M,Y,Y,1,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,3,11.0,39.0,0
5094926,F,Y,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,2,5.0,34.0,0
5095020,F,N,Y,0,225000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,2,2.0,36.0,0
5095033,M,Y,Y,0,202500.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,2,5.0,43.0,0
5095117,F,N,Y,0,67500.0,Working,Higher education,Married,House / apartment,0,0,0,2,5.0,39.0,0
5095170,M,Y,Y,0,252000.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,2,8.0,38.0,0
5095193,M,Y,Y,1,495000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,1,0,3,4.0,44.0,0
5095310,F,Y,Y,0,225000.0,Working,Higher education,Married,House / apartment,0,0,0,2,11.0,34.0,0
5095324,F,N,Y,0,315000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0,1,0,1,-0.0,63.0,0
5095356,F,N,N,0,157500.0,Working,Secondary / secondary special,Single / not married,With parents,0,0,0,1,3.0,25.0,0
5095423,M,Y,Y,0,405000.0,Working,Higher education,Married,House / apartment,1,0,1,2,6.0,33.0,0
5095433,F,N,Y,0,292500.0,Working,Higher education,Married,House / apartment,0,0,0,2,26.0,52.0,0
5095514,M,Y,Y,0,297000.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,2,4.0,57.0,0
5095554,F,N,N,0,76500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,1,0,2,-0.0,64.0,0
5095586,F,N,N,0,270000.0,Working,Incomplete higher,Civil marriage,House / apartment,1,0,1,2,1.0,25.0,0
5095631,M,Y,N,1,180000.0,Working,Higher education,Married,House / apartment,0,0,0,3,1.0,31.0,0
5095751,F,N,N,0,202500.0,Working,Secondary / secondary special,Married,With parents,1,1,0,2,1.0,36.0,0
5095873,F,N,N,0,202500.0,Working,Higher education,Civil marriage,House / apartment,1,1,0,2,15.0,42.0,0
5095896,F,N,N,1,112500.0,Commercial associate,Higher education,Married,House / apartment,1,1,0,3,7.0,44.0,0
5095905,F,N,N,0,135000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,0,0,0,1,5.0,43.0,0
5095930,F,N,N,0,76500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,1,0,2,-0.0,57.0,0
5095939,M,N,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,2,10.0,48.0,0
5095952,F,N,N,2,193500.0,Working,Higher education,Married,With parents,1,1,0,4,21.0,42.0,0
5096059,F,N,N,2,73350.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,4,20.0,40.0,0
5096061,F,N,N,2,73350.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,4,20.0,40.0,0
5096085,F,N,N,0,67500.0,Working,Secondary / secondary special,Married,Municipal apartment,0,0,0,2,32.0,50.0,0
5096095,F,N,N,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,3,5.0,30.0,0
5096169,F,N,N,0,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,2,3.0,54.0,0
5096211,M,N,N,0,81000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,2,1.0,39.0,0
5096234,F,N,N,0,117000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,2,21.0,47.0,0
5096300,F,N,N,1,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,3,7.0,26.0,0
5096318,M,Y,N,0,270000.0,Commercial associate,Higher education,Single / not married,House / apartment,0,0,0,1,1.0,27.0,0
5096336,F,Y,N,0,153000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0,1,0,1,-0.0,65.0,0
5096340,F,Y,N,0,153000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0,1,0,1,-0.0,65.0,0
5096342,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,Municipal apartment,1,0,0,2,4.0,32.0,0
5096415,F,N,N,0,76500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,2,1.0,47.0,0
5096416,F,N,N,0,76500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,2,1.0,47.0,0
5096424,M,Y,N,0,270000.0,Commercial associate,Higher education,Separated,House / apartment,0,1,0,1,7.0,32.0,0
5096466,M,Y,N,1,450000.0,Working,Higher education,Married,House / apartment,1,0,0,3,16.0,54.0,0
5096483,F,N,N,0,103500.0,Working,Higher education,Married,House / apartment,1,1,0,2,19.0,44.0,0
5096527,F,N,N,0,135000.0,Working,Secondary / secondary special,Widow,Co-op apartment,0,0,0,1,2.0,55.0,1
5096528,F,N,N,0,135000.0,Working,Secondary / secondary special,Widow,Co-op apartment,0,0,0,1,2.0,55.0,1
5096604,F,Y,N,1,225000.0,Working,Higher education,Civil marriage,House / apartment,1,1,0,3,3.0,38.0,0
5096609,F,Y,N,1,225000.0,Working,Higher education,Civil marriage,House / apartment,1,1,0,3,3.0,38.0,0
5096621,F,N,N,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,3,5.0,40.0,0
5096670,F,N,N,0,90000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0,1,0,1,-0.0,59.0,0
5096729,M,Y,N,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,2,7.0,30.0,0
5096743,F,N,Y,0,180000.0,Working,Lower secondary,Widow,House / apartment,1,1,0,1,7.0,47.0,1
5096753,M,Y,N,0,328500.0,Working,Higher education,Married,House / apartment,1,1,0,2,8.0,41.0,0
5096785,F,Y,Y,0,270000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,2,-0.0,67.0,0
5096796,M,Y,Y,0,337500.0,Working,Higher education,Separated,House / apartment,0,0,0,1,2.0,37.0,0
5096856,M,Y,Y,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,2,10.0,50.0,0
5096991,F,N,Y,1,225000.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,3,1.0,34.0,0
5097024,M,Y,N,0,198000.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,2,9.0,38.0,0
5097065,F,N,Y,0,121500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,23.0,52.0,1
5097105,F,N,Y,0,193500.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,2,32.0,58.0,0
5097106,F,N,Y,0,193500.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,2,32.0,58.0,0
5097134,M,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,2,7.0,32.0,0
5097169,F,N,N,0,90000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0,0,0,1,3.0,30.0,0
5097170,M,Y,Y,0,180000.0,State servant,Secondary / secondary special,Married,House / apartment,0,0,0,2,8.0,27.0,0
5099877,F,Y,Y,0,103500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,1,0,2,-0.0,60.0,0
5099900,M,Y,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,2,19.0,56.0,0
5099907,F,N,Y,2,112500.0,Working,Incomplete higher,Married,House / apartment,0,0,0,4,6.0,30.0,0
5099914,F,N,Y,2,126000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,4,5.0,28.0,0
5099948,F,Y,N,0,185400.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,2,9.0,41.0,0
5099957,F,Y,Y,1,225000.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,3,2.0,31.0,0
5099980,M,N,Y,0,90000.0,Working,Secondary / secondary special,Separated,House / apartment,0,0,0,1,3.0,42.0,0
5100000,F,N,N,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,3,10.0,42.0,0
5100010,M,Y,N,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,2,3.0,44.0,0
5100027,F,Y,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,32.0,53.0,0
5100098,F,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,3.0,30.0,0
5100106,M,Y,N,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,2,9.0,49.0,0
5100133,M,Y,Y,2,270000.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,4,6.0,39.0,0
5100171,M,Y,Y,0,450000.0,Pensioner,Higher education,Married,House / apartment,0,0,0,2,-0.0,48.0,0
5100220,M,Y,Y,2,315000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,4,17.0,42.0,0
5100352,M,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,2,14.0,44.0,0
5100373,F,N,Y,2,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,4,11.0,36.0,0
5100394,M,N,Y,1,315000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,3,11.0,34.0,0
5100430,M,Y,N,0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,1,2.0,45.0,1
5100461,M,Y,Y,1,202500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,3,7.0,34.0,0
5100464,M,Y,Y,1,315000.0,Working,Higher education,Married,House / apartment,0,1,0,3,2.0,48.0,0
5104868,F,N,Y,0,112500.0,Working,Higher education,Married,House / apartment,0,0,0,2,11.0,34.0,0
5104945,F,N,Y,3,67500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,0,5,2.0,46.0,0
5104953,M,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,7.0,60.0,0
5104981,F,N,N,0,112500.0,Pensioner,Secondary / secondary special,Separated,Municipal apartment,0,0,0,1,-0.0,60.0,0
5105045,M,N,Y,0,225000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0,0,0,1,-0.0,63.0,1
5105056,M,Y,N,0,171000.0,Commercial associate,Higher education,Single / not married,Municipal apartment,0,1,1,1,2.0,32.0,1
5105067,M,N,Y,0,157500.0,Working,Incomplete higher,Married,House / apartment,1,1,0,2,2.0,38.0,0
5105069,M,N,Y,0,157500.0,Working,Incomplete higher,Married,House / apartment,1,1,0,2,2.0,38.0,0
5105137,F,N,Y,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,1,3.0,28.0,0
5105150,F,N,Y,0,90000.0,Working,Higher education,Married,House / apartment,0,0,0,2,5.0,52.0,0
5105159,M,N,Y,2,450000.0,Commercial associate,Higher education,Married,House / apartment,1,1,0,4,6.0,34.0,0
5105185,M,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,2,3.0,45.0,0
5105227,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,6.0,48.0,0
5105291,F,N,N,0,112500.0,Working,Secondary / secondary special,Widow,With parents,1,1,0,1,3.0,29.0,0
5105395,F,N,Y,0,135000.0,Working,Incomplete higher,Single / not married,House / apartment,0,0,0,1,2.0,30.0,0
5105412,F,N,Y,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,4,5.0,35.0,0
5105422,F,N,Y,0,193500.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,1,27.0,51.0,0
5105436,M,N,Y,2,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,4,7.0,40.0,0
5105466,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,2,-0.0,58.0,0
5105499,F,N,Y,0,202500.0,Working,Higher education,Married,House / apartment,0,0,0,2,5.0,30.0,0
5105535,M,Y,Y,0,126000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,0,1,0,1,-0.0,56.0,0
5105550,F,N,Y,0,112500.0,Working,Higher education,Married,With parents,0,0,0,2,3.0,26.0,0
5105555,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,13.0,55.0,0
5105556,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,13.0,55.0,0
5105560,F,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0,0,1,2,13.0,47.0,0
5105565,M,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0,1,0,2,-0.0,64.0,0
5105577,F,N,N,0,180000.0,Working,Secondary / secondary special,Married,Municipal apartment,1,1,0,2,1.0,33.0,0
5105614,F,Y,Y,2,135000.0,Working,Higher education,Married,House / apartment,0,0,0,4,2.0,34.0,0
5105657,F,Y,Y,2,540000.0,Working,Higher education,Single / not married,House / apartment,0,1,1,3,2.0,39.0,0
5105685,F,N,Y,2,144000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,4,8.0,39.0,0
5105715,F,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,9.0,38.0,0
5105743,M,Y,N,2,112500.0,Working,Higher education,Married,House / apartment,1,1,0,4,19.0,45.0,0
5105791,M,N,N,0,121500.0,State servant,Incomplete higher,Single / not married,House / apartment,1,0,0,1,5.0,25.0,0
5105818,F,N,Y,0,45000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,1,0,2,-0.0,61.0,0
5105819,M,Y,N,2,202500.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,4,2.0,33.0,0
5105842,M,Y,Y,0,67500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,2,-0.0,63.0,0
5105878,F,N,N,1,387000.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,3,2.0,42.0,0
5106077,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,2,20.0,55.0,1
5106118,F,Y,Y,1,135000.0,Working,Higher education,Married,House / apartment,0,0,0,3,2.0,37.0,0
5111117,F,N,Y,1,315000.0,Working,Higher education,Married,House / apartment,0,0,0,3,4.0,32.0,0
5111159,F,Y,Y,1,81000.0,Working,Higher education,Married,House / apartment,1,1,0,3,4.0,30.0,0
5111172,M,Y,Y,0,225000.0,Working,Higher education,Married,Rented apartment,0,0,0,2,2.0,30.0,0
5111178,F,N,Y,2,54000.0,Working,Higher education,Married,House / apartment,1,0,0,4,13.0,31.0,0
5112599,F,N,Y,0,103500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,2,36.0,62.0,0
5112652,F,N,N,0,67500.0,Working,Secondary / secondary special,Married,With parents,1,1,0,2,8.0,45.0,0
5112662,F,N,N,1,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,3,2.0,34.0,0
5112736,M,Y,Y,0,315000.0,Working,Higher education,Married,House / apartment,0,0,0,2,8.0,51.0,0
5112737,M,Y,Y,0,315000.0,Working,Higher education,Married,House / apartment,0,0,0,2,8.0,51.0,0
5112738,M,Y,Y,0,315000.0,Working,Higher education,Married,House / apartment,0,0,0,2,8.0,51.0,0
5112765,F,Y,N,1,315000.0,Commercial associate,Higher education,Married,House / apartment,1,1,1,3,6.0,31.0,0
5112833,F,N,Y,1,90000.0,Working,Secondary / secondary special,Separated,With parents,0,1,1,2,3.0,37.0,0
5112870,M,Y,Y,1,360000.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,3,9.0,58.0,0
5112966,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,2,30.0,52.0,0
5112975,F,N,N,3,171000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,5,10.0,38.0,0
5113006,M,Y,N,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,3,7.0,54.0,0
5113020,M,Y,Y,0,202500.0,State servant,Secondary / secondary special,Married,House / apartment,0,0,0,2,7.0,41.0,0
5113057,F,Y,N,0,202500.0,Commercial associate,Incomplete higher,Separated,House / apartment,0,1,1,1,4.0,39.0,0
5113082,F,N,Y,1,112500.0,Working,Higher education,Single / not married,House / apartment,0,0,0,2,4.0,42.0,0
5113132,F,Y,Y,0,360000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,2,10.0,53.0,0
5113134,F,N,Y,0,189000.0,Pensioner,Incomplete higher,Widow,House / apartment,0,0,0,1,-0.0,60.0,0
5113159,M,Y,Y,0,157500.0,Commercial associate,Secondary / secondary special,Single / not married,Municipal apartment,1,0,0,1,6.0,28.0,0
5113163,F,Y,Y,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,3,11.0,35.0,0
5113171,F,Y,Y,1,67500.0,Working,Secondary / secondary special,Married,House / apartment,0,1,1,3,5.0,32.0,0
5113180,M,Y,Y,0,135000.0,Commercial associate,Higher education,Civil marriage,House / apartment,0,0,0,2,2.0,49.0,0
5113259,F,Y,Y,0,247500.0,Working,Secondary / secondary special,Single / not married,With parents,0,0,0,1,1.0,33.0,0
5113288,F,Y,Y,2,121500.0,Working,Incomplete higher,Married,House / apartment,1,1,0,4,1.0,32.0,0
5113291,F,Y,Y,2,121500.0,Working,Incomplete higher,Married,House / apartment,1,1,0,4,1.0,32.0,0
5113302,M,N,Y,1,180000.0,Working,Higher education,Married,With parents,0,0,0,3,5.0,43.0,0
5113343,M,N,Y,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,4,13.0,32.0,0
5113373,F,N,Y,1,180000.0,Pensioner,Higher education,Married,House / apartment,0,1,0,3,-0.0,52.0,0
5113374,F,N,Y,1,180000.0,Pensioner,Higher education,Married,House / apartment,0,1,0,3,-0.0,52.0,0
5113401,M,Y,Y,0,450000.0,Commercial associate,Higher education,Single / not married,House / apartment,0,0,1,1,2.0,30.0,0
5113406,M,Y,Y,0,450000.0,Commercial associate,Higher education,Single / not married,House / apartment,0,0,1,1,2.0,30.0,0
5113420,F,N,N,1,157500.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,0,0,0,2,15.0,35.0,0
5113440,F,N,Y,0,207000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,1,7.0,51.0,0
5113455,F,N,Y,1,126000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,3,12.0,50.0,0
5113472,M,N,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,2,1.0,53.0,0
5113510,M,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,1.0,48.0,0
5113539,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,5.0,58.0,0
5113556,M,Y,Y,0,450000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,1,1,2,3.0,51.0,0
5113621,M,N,N,0,225000.0,Working,Secondary / secondary special,Widow,Municipal apartment,0,0,0,1,1.0,54.0,1
5113639,F,N,N,0,135000.0,Pensioner,Higher education,Married,Municipal apartment,0,0,0,2,-0.0,54.0,0
5113647,F,N,Y,0,225000.0,Working,Incomplete higher,Married,House / apartment,0,0,1,2,1.0,34.0,0
5113711,F,Y,Y,1,405000.0,State servant,Secondary / secondary special,Married,House / apartment,0,1,1,3,2.0,47.0,0
5113717,F,N,N,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,1,3,9.0,45.0,0
5113801,F,N,Y,1,337500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,1,3,10.0,36.0,0
5113841,F,N,Y,0,135000.0,Commercial associate,Higher education,Married,House / apartment,1,0,1,2,3.0,25.0,0
5113847,F,N,Y,0,225000.0,Working,Secondary / secondary special,Widow,House / apartment,1,0,0,1,7.0,55.0,0
5113854,M,N,N,0,202500.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,1,23.0,42.0,0
5113861,M,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,2,4.0,29.0,0
5113922,F,N,N,0,90000.0,Pensioner,Secondary / secondary special,Single / not married,Municipal apartment,0,0,0,1,-0.0,65.0,0
5113933,F,N,N,0,67500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0,1,0,1,-0.0,64.0,1
5113944,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,1,0,2,-0.0,64.0,1
5113976,M,Y,N,0,270000.0,Working,Incomplete higher,Married,House / apartment,1,1,1,2,3.0,33.0,0
5114032,F,N,N,0,99000.0,Working,Higher education,Married,House / apartment,0,0,0,2,16.0,41.0,0
5114060,M,Y,N,1,193500.0,Working,Higher education,Married,House / apartment,1,1,0,3,11.0,50.0,0
5114061,M,Y,N,1,193500.0,Working,Higher education,Married,House / apartment,1,1,0,3,11.0,50.0,0
5114114,M,Y,N,0,157500.0,Working,Secondary / secondary special,Separated,House / apartment,0,1,0,1,2.0,47.0,0
5114138,F,N,N,2,180000.0,State servant,Secondary / secondary special,Married,Office apartment,1,0,0,4,8.0,31.0,0
5114166,M,Y,N,1,247500.0,Working,Higher education,Married,House / apartment,1,0,1,3,1.0,26.0,0
5114227,M,Y,N,2,247500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,4,16.0,51.0,0
5114240,F,N,N,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,2,2.0,46.0,0
5114249,M,N,N,1,130500.0,Working,Incomplete higher,Married,Rented apartment,1,1,0,3,5.0,32.0,1
5114253,M,N,N,1,130500.0,Working,Incomplete higher,Married,Rented apartment,1,1,0,3,5.0,32.0,1
5114294,F,N,N,0,112500.0,State servant,Secondary / secondary special,Widow,House / apartment,1,0,0,1,15.0,53.0,0
5114342,M,Y,N,0,180000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,1,0,0,2,9.0,27.0,0
5114348,M,Y,N,0,180000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,1,0,0,2,9.0,27.0,0
5114354,M,Y,N,0,180000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,1,0,0,2,9.0,27.0,0
5114427,F,N,N,0,49500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,2,-0.0,66.0,0
5114438,F,N,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,3,4.0,48.0,0
5114544,F,N,Y,0,166500.0,Working,Incomplete higher,Married,House / apartment,0,0,1,2,12.0,30.0,0
5114630,F,N,Y,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,2,1.0,55.0,0
5114643,F,Y,N,0,247500.0,Working,Secondary / secondary special,Separated,House / apartment,0,0,0,1,6.0,38.0,0
5115523,F,N,Y,3,112500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,5,11.0,36.0,0
5115566,M,N,Y,0,126000.0,Pensioner,Secondary / secondary special,Married,Rented apartment,0,0,0,2,-0.0,46.0,0
5115604,F,N,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,10.0,40.0,1
5115606,F,N,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,10.0,40.0,1
5115608,F,N,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,10.0,40.0,1
5115610,F,N,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,10.0,40.0,1
5115611,F,N,Y,0,202500.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,2,10.0,40.0,1
5115633,M,N,N,0,202500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,2,1.0,63.0,0
5115662,M,Y,Y,0,225000.0,Commercial associate,Higher education,Single / not married,House / apartment,0,1,0,1,7.0,44.0,0
5115671,M,Y,Y,1,189000.0,Working,Higher education,Married,House / apartment,0,0,0,3,11.0,37.0,0
5115679,M,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,1,0,2,-0.0,62.0,0
5115797,F,N,Y,1,135000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0,0,0,2,21.0,40.0,0
5115814,M,N,Y,3,180000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,5,19.0,40.0,0
5115884,F,N,Y,0,54000.0,Pensioner,Higher education,Married,House / apartment,0,0,0,2,-0.0,68.0,0
5115894,M,Y,N,0,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,2,4.0,48.0,0
5115921,M,Y,Y,0,360000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,2,1.0,43.0,0
5115947,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,1,4.0,27.0,0
5115957,F,Y,Y,0,180000.0,Working,Secondary / secondary special,Widow,House / apartment,0,0,0,1,12.0,43.0,0
5115984,M,Y,Y,2,180000.0,Working,Higher education,Married,House / apartment,0,0,0,4,7.0,37.0,0
5115992,M,Y,Y,2,180000.0,Working,Higher education,Married,House / apartment,0,0,0,4,7.0,37.0,0
5116005,M,Y,Y,1,900000.0,Commercial associate,Higher education,Civil marriage,House / apartment,0,0,0,3,7.0,47.0,0
5116018,F,Y,Y,0,450000.0,Pensioner,Higher education,Widow,House / apartment,0,1,0,1,-0.0,61.0,0
5116035,M,Y,Y,0,126000.0,Working,Higher education,Single / not married,House / apartment,1,0,0,1,3.0,40.0,1
5116036,M,Y,Y,0,126000.0,Working,Higher education,Single / not married,House / apartment,1,0,0,1,3.0,40.0,1
5116046,F,Y,Y,0,144000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,6.0,37.0,0
5116056,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,30.0,49.0,0
5116163,F,N,Y,2,90000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,4,1.0,28.0,0
